Name;Origin;Domain;Format;Extension;Year;Keywords;Hierarchy;Versions;VersionRange;Variants;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
stb;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stb/Knüppel2017.json;systems_software/stb/Knüppel2017;1265.0;966.0;31.0;860.0;2.99767441860465;0.679841897233202;0.821343873517787;7.0;4.22742474916388;12.0;0.0;2926.0;5997.0;10;2779;0.487910621977655;6;348;1898;1;6;50;0.955731225296443;182;1209;130;632;600
stb;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stb/Berger2013.json;systems_software/stb/Berger2013;1253.0;1252.0;1252.0;3146.0;2.6716465352829;2.51077414205906;0.999201915403033;2.0;1252.0;0.0;0.0;4399.0;10015.0;10;3604;0.439241138292561;0;1440;3118;1;26;0;0.979249800478851;25;1227;?;1858;1687
stdeval1;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/stdeval1/Passos2011.json;systems_software/stdeval1/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stdeval1;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stdeval1/Knüppel2017.json;systems_software/stdeval1/Knüppel2017;1203.0;908.0;30.0;844.0;2.96800947867299;0.701579384871155;0.837905236907731;7.0;4.07457627118644;12.0;0.0;2819.0;5782.0;8;2677;0.48754756139744;6;344;1826;1;6;47;0.955943474646717;169;1150;121;622;594
stdeval1;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stdeval1/Berger2013.json;systems_software/stdeval1/Berger2013;1191.0;1190.0;1190.0;3049.0;2.69170219744178;2.5600335852225;0.999160369437448;2.0;1190.0;0.0;0.0;4240.0;9695.0;8;3451;0.437338834450748;0;1411;2985;1;24;0;0.97984886649874;23;1167;?;1787;1621
stm3210e_eval;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/stm3210e_eval/Passos2011.json;systems_software/stm3210e_eval/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stm3210e_eval;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/stm3210e_eval/Knüppel2017.json;systems_software/stm3210e_eval/Knüppel2017;1283.0;971.0;32.0;873.0;3.04238258877434;0.680436477007015;0.847233047544817;7.0;4.10897435897436;12.0;1.0;3028.0;6209.0;10;2875;0.487679175390562;6;361;1921;1;6;49;0.957131722525331;178;1228;124;637;608
stm3210e_eval;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/stm3210e_eval/Berger2013.json;systems_software/stm3210e_eval/Berger2013;1270.0;1269.0;1269.0;3200.0;2.661875;2.51968503937008;0.999212598425197;2.0;1269.0;0.0;0.0;4470.0;10162.0;10;3670;0.4398740405432;0;1484;3149;1;25;0;0.980314960629921;24;1245;?;1873;1701
ts1000;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ts1000/Passos2011.json;systems_software/ts1000/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ts1000;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ts1000/Knüppel2017.json;systems_software/ts1000/Knüppel2017;1310.0;1004.0;31.0;886.0;3.02370203160271;0.676335877862595;0.824427480916031;7.0;4.27777777777778;12.0;0.0;3050.0;6248.0;9;2902;0.488156209987196;6;364;1956;1;6;36;0.96793893129771;177;1268;134;645;617
ts1000;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ts1000/Berger2013.json;systems_software/ts1000/Berger2013;1298.0;1297.0;1297.0;3218.0;2.6438781852082;2.47919876733436;0.999229583975347;2.0;1297.0;0.0;0.0;4516.0;10228.0;9;3739;0.441533046538913;0;1452;3221;1;25;0;0.980739599383667;24;1273;?;1916;1750
ts6;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/ts6/Passos2011.json;systems_software/ts6/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ts6;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/ts6/Knüppel2017.json;systems_software/ts6/Knüppel2017;1253.0;953.0;31.0;865.0;3.03236994219653;0.690343176376696;0.840383080606544;7.0;4.17333333333333;12.0;0.0;2941.0;6041.0;9;2782;0.486839927164377;6;349;1909;1;6;33;0.968874700718276;168;1214;127;655;613
ts6;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/ts6/Berger2013.json;systems_software/ts6/Berger2013;1241.0;1240.0;1240.0;3235.0;2.71190108191654;2.60676873489122;0.999194198227236;2.0;1240.0;0.0;0.0;4476.0;10355.0;9;3584;0.432254949299855;0;1537;3162;1;25;0;0.979854955680903;24;1216;?;1914;1716
tx39_sim;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/tx39_sim/Passos2011.json;systems_software/tx39_sim/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tx39_sim;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/tx39_sim/Knüppel2017.json;systems_software/tx39_sim/Knüppel2017;1192.0;902.0;31.0;822.0;2.97201946472019;0.689597315436242;0.833053691275168;7.0;4.10689655172414;12.0;0.0;2767.0;5670.0;11;2626;0.488007054673721;6;331;1790;1;6;53;0.950503355704698;175;1133;120;597;579
tx39_sim;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/tx39_sim/Berger2013.json;systems_software/tx39_sim/Berger2013;1180.0;1179.0;1179.0;2988.0;2.68741633199465;2.53220338983051;0.999152542372881;2.0;1179.0;0.0;0.0;4168.0;9518.0;11;3400;0.437907123345241;0;1383;2937;1;27;0;0.977118644067797;26;1153;276;1750;1595
uCLinux;Berger2013;systems_software;DIMACS;json;2013;['Automatic', 'KConfig', 'LVAT'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/uCLinux/Berger2013.json;systems_software/uCLinux/Berger2013;1851.0;1850.0;1850.0;2468.0;1.5;1.33333333333333;0.999459751485683;2.0;1850.0;0.0;0.0;4319.0;7403.0;1235;3084;0.583412130217479;0;926;2776;1;1235;0;0.332793084819017;1234;616;147;926;925
uCLinux_Config;Berger2013;systems_software;DIMACS;json;2013;['Automatic', 'KConfig', 'LVAT'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/uCLinux_Config/Berger2013.json;systems_software/uCLinux_Config/Berger2013;11255.0;11254.0;11254.0;31637.0;2.62306792679458;2.81092847623279;0.999911150599733;2.0;11254.0;0.0;0.0;42892.0;104783.0;6026;20975;0.409341209929092;0;14059;32367;1;6026;0;0.464593513993781;6025;5229;1104;21113;15643
uCLinux_base;Knüppel2017;systems_software;FeatureIDE;json;2017;['Automatic', 'KConfig'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/uCLinux_base/Knüppel2017.json;systems_software/uCLinux_base/Knüppel2017;380.0;308.0;80.0;3455.0;2.06512301013025;9.0921052631579;0.786842105263158;3.0;5.26388888888889;33.0;0.0;7366.0;15184.0;1;7299;0.485115911485774;0;3455;3988;1;115;0;0.697368421052632;0;265;23;3609;3498
uCLinux_distribution;Knüppel2017;systems_software;FeatureIDE;json;2017;['Automatic', 'KConfig'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/uCLinux_distribution/Knüppel2017.json;systems_software/uCLinux_distribution/Knüppel2017;1580.0;1368.0;573.0;197.0;3.74111675126904;0.124683544303797;0.186075949367089;6.0;7.44811320754717;10.0;0.0;2063.0;4220.0;1;2013;0.488862559241706;0;0;1988;1;8;1;0.994303797468354;6;1571;410;409;326
uClibc;Knüppel2017;systems_software;FeatureIDE;json;2017;['Automatic', 'KConfig'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/uClibc/Knüppel2017.json;systems_software/uClibc/Knüppel2017;313.0;267.0;142.0;56.0;9.535714285714286;0.17891373801916932;0.4345047923322683;5.0;6.782608695652174;20.0;0.0;1240.0;2821.0;1;1099;0.43956043956043955;0;0;1552;1;44;31;0.7603833865814696;16;238;41;1240;1074
uClibc;Pett2023;systems_software;FeatureIDE;json;2023;['KConfig', 'Automatic'];False;141;2008-06-05_13-46-47..2020-12-24_11-54-53;0;https://github.com/TUBS-ISF/soletta-case-study;https://doi.org/10.1145/3579027.3608980;feature_models/original/systems_software/uClibc/Pett2023.json;systems_software/uClibc/Pett2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uClibc;Oh2020;systems_software;DIMACS;json;2020;['Automatic', 'KConfig'];False;0;;2;https://github.com/jeho-oh/Smarch;https://apps.cs.utexas.edu/apps/tech-reports/192690;feature_models/original/systems_software/uClibc/Oh2020.json;systems_software/uClibc/Oh2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uE250;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/uE250/Passos2011.json;systems_software/uE250/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
uE250;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/uE250/Knüppel2017.json;systems_software/uE250/Knüppel2017;1262.0;952.0;33.0;900.0;3.03222222222222;0.713153724247227;0.838351822503962;7.0;4.06774193548387;12.0;0.0;2959.0;6098.0;14;2785;0.48524106264349;6;361;1920;1;6;54;0.952456418383518;185;1202;126;657;626
uE250;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/uE250/Berger2013.json;systems_software/uE250/Berger2013;1250.0;1249.0;1249.0;3810.0;3.91574803149606;3.048;0.9992;2.0;1249.0;0.0;0.0;5060.0;13499.0;14;3604;0.374842580931921;0;2104;3139;1;29;0;0.9768;28;1221;?;1883;1704
ubuntu;Mendonca2009;systems_software;SXFM;json;2009;['Manual'];True;0;;2;http://www.splot-research.org/;https://doi.org/10.1145/1639950.1640002;feature_models/original/systems_software/ubuntu/Mendonca2009.json;systems_software/ubuntu/Mendonca2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vads;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/vads/Passos2011.json;systems_software/vads/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vads;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/vads/Knüppel2017.json;systems_software/vads/Knüppel2017;1253.0;953.0;31.0;865.0;3.03236994219653;0.690343176376696;0.840383080606544;7.0;4.17333333333333;12.0;0.0;2941.0;6041.0;9;2782;0.486839927164377;6;349;1909;1;6;33;0.968874700718276;168;1214;127;655;613
vads;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/vads/Berger2013.json;systems_software/vads/Berger2013;1241.0;1240.0;1240.0;3235.0;2.71190108191654;2.60676873489122;0.999194198227236;2.0;1240.0;0.0;0.0;4476.0;10355.0;9;3584;0.432254949299855;0;1537;3162;1;25;0;0.979854955680903;24;1216;?;1914;1716
viper;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/viper/Passos2011.json;systems_software/viper/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
viper;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/viper/Knüppel2017.json;systems_software/viper/Knüppel2017;1314.0;1007.0;31.0;894.0;3.01565995525727;0.680365296803653;0.82648401826484;7.0;4.27687296416938;12.0;0.0;3062.0;6271.0;10;2913;0.488279381278903;6;368;1966;1;6;38;0.966514459665145;180;1270;134;651;621
viper;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/viper/Berger2013.json;systems_software/viper/Berger2013;1302.0;1301.0;1301.0;3230.0;2.64117647058824;2.48079877112135;0.999231950844854;2.0;1301.0;0.0;0.0;4532.0;10259.0;10;3754;0.441758455989863;0;1455;3235;1;26;0;0.980030721966206;25;1276;?;1926;1756
vrc4373;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/vrc4373/Passos2011.json;systems_software/vrc4373/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vrc4373;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/vrc4373/Knüppel2017.json;systems_software/vrc4373/Knüppel2017;1260.0;959.0;32.0;860.0;2.96046511627907;0.682539682539683;0.815079365079365;7.0;4.18272425249169;12.0;0.0;2901.0;5942.0;12;2754;0.488219454729047;6;351;1888;1;6;54;0.952380952380952;175;1200;132;627;595
vrc4373;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/vrc4373/Berger2013.json;systems_software/vrc4373/Berger2013;1248.0;1247.0;1247.0;3104.0;2.66398195876289;2.48717948717949;0.999198717948718;2.0;1247.0;0.0;0.0;4352.0;9891.0;12;3577;0.439995955919523;0;1408;3102;1;28;0;0.977564102564103;27;1220;?;1847;1675
vrc4375;Passos2011;systems_software;Clafer;json;2011;['CDL', 'Automatic'];True;0;;0;https://gsd.uwaterloo.ca/FOSD11;https://doi.org/10.1145/2019136.2019139;feature_models/original/systems_software/vrc4375/Passos2011.json;systems_software/vrc4375/Passos2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vrc4375;Knüppel2017;systems_software;FeatureIDE;json;2017;['CDL', 'Automatic'];True;0;;0;https://github.com/AlexanderKnueppel/is-there-a-mismatch;https://doi.org/10.1145/3106237.3106252;feature_models/original/systems_software/vrc4375/Knüppel2017.json;systems_software/vrc4375/Knüppel2017;1271.0;965.0;32.0;870.0;2.96206896551724;0.684500393391031;0.816679779701023;7.0;4.15032679738562;12.0;0.0;2929.0;6002.0;11;2781;0.488003998667111;6;352;1905;1;6;39;0.964594807238395;171;1226;134;633;609
vrc4375;Berger2013;systems_software;DIMACS;json;2013;['CDL', 'Automatic'];False;0;;0;https://gsd.uwaterloo.ca/industrial-variability-modeling;https://doi.org/10.1109/TSE.2013.34;feature_models/original/systems_software/vrc4375/Berger2013.json;systems_software/vrc4375/Berger2013;1259.0;1258.0;1258.0;3129.0;2.66091403004155;2.48530579825258;0.999205718824464;2.0;1258.0;0.0;0.0;4388.0;9968.0;11;3611;0.440208667736758;0;1414;3130;1;27;0;0.978554408260524;26;1232;?;1864;1692
windows;Mendonca2009;systems_software;SXFM;json;2009;['Manual'];True;0;;2;http://www.splot-research.org/;https://doi.org/10.1145/1639950.1640002;feature_models/original/systems_software/windows/Mendonca2009.json;systems_software/windows/Mendonca2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;
xtext;Mendonca2009;text;SXFM;json;2009;['Manual'];True;0;;0;http://www.splot-research.org/;https://doi.org/10.1145/1639950.1640002;feature_models/original/text/xtext/Mendonca2009.json;text/xtext/Mendonca2009;137.0;102.0;13.0;1.0;2.0;0.0072992700729927;0.0145985401459854;8.0;3.88571428571429;0.0;0.0;179.0;357.0;1;178;0.50140056022409;0;0;137;1;7;0;0.948905109489051;0;130;24;1;1
