Name;Domain;Format;Publication;Keywords;Source;ConvertedFrom;Conversion_Tool;#Features;#LeafFeatures;#TopFeatures;#Constraints;CtcDensity;RatioOptionalFeatures;TreeDepth;Average#Children
busybox_2008-07-12_09-32-38;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_10-23-16;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_10-28-41;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_11-22-19;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_11-23-36;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_17-05-14;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_22-48-58;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_23-02-43;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-12_23-47-24;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-13_20-39-23;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-14_04-32-29;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-14_06-29-38;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-14_08-26-47;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-14_21-29-35;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_05-10-15;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_05-21-47;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_06-45-14;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_10-33-12;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_20-56-23;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_21-09-30;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_21-29-44;systems_software;.dimacs;;;;;;715.0;714.0;714.0;608.0;0.8503496503496504;0.9888111888111888;2.0;714.0
busybox_2008-07-15_22-01-49;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-15_22-33-13;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_07-22-14;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_07-34-00;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_11-00-16;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_21-11-09;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_21-49-02;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_21-51-43;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_21-55-03;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_22-12-18;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_23-04-49;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-16_23-45-11;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_08-02-28;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_08-48-13;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_09-17-51;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_11-59-13;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_14-00-42;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_15-13-31;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_17-58-44;systems_software;.dimacs;;;;;;716.0;715.0;715.0;609.0;0.8505586592178771;0.988826815642458;2.0;715.0
busybox_2008-07-17_18-26-45;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-17_18-33-35;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-17_18-39-36;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-17_19-37-09;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-17_21-32-32;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-18_07-42-00;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-18_11-10-51;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-18_18-17-10;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-18_18-41-55;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-19_08-15-13;systems_software;.dimacs;;;;;;716.0;715.0;715.0;610.0;0.8519553072625698;0.988826815642458;2.0;715.0
busybox_2008-07-19_09-27-19;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-19_22-40-30;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-19_22-57-00;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_13-01-56;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_13-47-51;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-10-43;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-41-30;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-43-21;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-48-59;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-50-58;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_17-58-12;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_18-37-54;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_23-03-23;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-20_23-25-32;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_08-37-13;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_09-22-28;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_11-16-39;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_11-18-02;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_11-30-51;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_11-53-04;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_13-33-22;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_13-46-54;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_14-41-33;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_15-29-36;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_21-34-51;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-21_23-05-26;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_07-33-53;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_10-10-13;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_10-34-46;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_11-37-23;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_18-27-53;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_18-32-06;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_19-15-30;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_19-38-57;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_20-16-55;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_20-25-24;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-22_20-57-28;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-23_08-39-19;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-23_08-41-08;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_06-07-50;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_07-54-57;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_11-34-27;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_13-41-37;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_19-44-41;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_19-46-38;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_22-34-43;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-24_23-38-04;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-25_13-34-05;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-25_13-40-06;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_13-45-57;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_13-48-35;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_13-53-42;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_14-02-24;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_14-20-04;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_16-50-24;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_17-32-41;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_18-35-10;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_19-34-00;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_19-44-53;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_23-08-31;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_23-14-23;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-26_23-16-33;systems_software;.dimacs;;;;;;717.0;716.0;716.0;610.0;0.8507670850767085;0.98884239888424;2.0;716.0
busybox_2008-07-27_12-10-07;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-27_14-15-42;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-27_17-24-19;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-27_20-25-29;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-27_21-16-30;systems_software;.dimacs;;;;;;718.0;717.0;717.0;611.0;0.850974930362117;0.9888579387186628;2.0;717.0
busybox_2008-07-28_00-01-16;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_00-06-02;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_15-15-09;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_15-15-59;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_15-17-44;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_23-04-34;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_23-07-06;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_23-17-31;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-28_23-49-42;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_00-00-14;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_00-19-44;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_10-16-05;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_11-10-01;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_11-37-15;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_11-47-46;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_13-36-09;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_13-57-59;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_19-43-10;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-29_19-48-30;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-30_15-35-05;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-30_21-23-26;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-30_22-58-18;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-31_00-17-01;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-31_10-09-26;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-07-31_10-34-48;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-01_02-15-05;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-01_02-15-51;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-01_02-32-23;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_18-43-45;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_19-12-25;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_19-20-25;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_19-23-30;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_22-14-02;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-03_22-27-50;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-04_00-46-07;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-04_13-20-36;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-04_14-40-58;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-04_21-16-46;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-04_21-30-55;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-05_07-59-25;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-05_09-56-56;systems_software;.dimacs;;;;;;719.0;718.0;718.0;612.0;0.8511821974965229;0.9888734353268428;2.0;718.0
busybox_2008-08-05_13-10-34;systems_software;.dimacs;;;;;;713.0;712.0;712.0;602.0;0.844319775596073;0.9887798036465638;2.0;712.0
busybox_2008-08-05_13-16-18;systems_software;.dimacs;;;;;;713.0;712.0;712.0;602.0;0.844319775596073;0.9887798036465638;2.0;712.0
busybox_2008-08-05_13-45-22;systems_software;.dimacs;;;;;;713.0;712.0;712.0;602.0;0.844319775596073;0.9887798036465638;2.0;712.0
busybox_2008-08-05_14-15-19;systems_software;.dimacs;;;;;;713.0;712.0;712.0;602.0;0.844319775596073;0.9887798036465638;2.0;712.0
busybox_2008-08-05_15-28-05;systems_software;.dimacs;;;;;;713.0;712.0;712.0;602.0;0.844319775596073;0.9887798036465638;2.0;712.0
